,id,n1_n2,n1_n3,n1_t1,n1_t2,n1_t3,n1_t4,n1_t5,n1_t6,n1_y1,n1_y2,n1_y3,n2_n3,n2_t1,n2_t2,n2_t3,n2_t4,n2_t5,n2_t6,n2_y1,n2_y2,n2_y3,n3_t1,n3_t2,n3_t3,n3_t4,n3_t5,n3_t6,n3_y1,n3_y2,n3_y3,t1_t2,t1_t3,t1_t4,t1_t5,t1_t6,t1_y1,t1_y2,t1_y3,t2_t3,t2_t4,t2_t5,t2_t6,t2_y1,t2_y2,t2_y3,t3_t4,t3_t5,t3_t6,t3_y1,t3_y2,t3_y3,t4_t5,t4_t6,t4_y1,t4_y2,t4_y3,t5_t6,t5_y1,t5_y2,t5_y3,t6_y1,t6_y2,t6_y3,y1_y2,y1_y3,y2_y3
20,CCPL0000b2,46.99158495,46.53063459,46.75928206,46.78943252,45.64971224,46.4774081,47.50981694,44.49447113,47.00269441,46.58538068,43.79885105,46.1486625,46.38594125,46.20285073,45.33578796,46.31367043,47.02368233,44.0945009,46.79463683,46.68451188,43.4801691,43.94890028,44.21041242,43.97081277,42.39232085,42.69073675,39.57845121,43.69616106,42.55411461,38.98992969,45.46862627,44.90400184,44.27608084,44.75277541,41.5789344,45.1038959,44.34555782,40.87894791,44.26510117,42.65305676,43.18076638,39.9837021,44.26315189,42.98033041,39.35814235,37.72151867,38.80036408,34.98804475,39.51414025,38.239778,34.4129876,47.09155451,45.57581869,47.05503311,47.19912788,44.79324917,44.52317131,47.4083509,46.79645443,43.91598366,49.2395581,49.83447994,55.70838966,45.13008602,41.14057479,43.65559359
21,CCPL0000ci,43.40215564,42.28058914,43.64227598,42.20293652,42.67771596,42.93815397,43.75024254,43.3852265,42.51400404,43.44174958,40.23566537,38.41259186,38.57966742,40.79901515,41.61900898,38.86327259,41.15276784,38.66160778,38.30280977,38.54680325,35.23003819,46.19176428,44.1565563,44.5551173,46.1518466,46.27786645,45.96530932,46.30092908,46.47701956,44.11129833,44.06271892,44.47402137,46.56784567,46.1809522,46.48315426,46.6981512,46.86745511,44.33230821,29.97622534,24.63305764,25.74414795,24.12213077,24.10983493,23.81447356,20.98420818,31.3154532,32.783465,30.89537386,30.78365394,30.59829719,27.60808102,45.33711729,44.73879879,45.56585936,45.44017943,42.98891052,42.41759641,42.02405363,42.36783757,38.84513034,44.26182239,45.04640387,42.06155095,47.45101869,46.9187069,44.07500939
22,CCPL0000cy,44.36553723,44.69081779,43.96370117,42.57801777,44.64941114,45.05616269,45.17446135,42.07517289,42.2747158,44.3408926,44.39534096,45.21895204,44.35828482,43.43896965,45.69303135,45.99222789,45.42324392,42.88311023,43.22462675,45.09077863,45.09273194,42.88325964,40.12976684,42.71700872,43.12116471,42.78860346,39.63693707,39.87699876,43.25288443,43.61255308,33.41333765,36.32544072,36.86893597,36.19122067,32.99819494,33.15047019,38.61182264,38.66025266,49.80420024,49.65166335,49.77317075,54.27752299,53.89922057,47.99848073,47.99194911,47.30876758,46.80324709,44.24754693,44.51784622,45.80971264,45.826324,46.44208568,43.44325906,43.66794278,45.62487538,45.67221224,44.23205558,44.32544512,45.53973162,45.61212582,53.80565164,48.18568679,48.15846334,48.08054661,48.05020267,41.52283157
23,CCPL0000db,49.92397612,50.00532467,52.74387179,55.68213914,57.18075665,54.93803709,56.50559687,55.89481998,47.49316496,50.08196236,55.99635533,45.95810945,44.50806115,43.999032,43.76369897,44.19911181,43.37011026,43.87897768,44.38894135,49.70012385,43.84878658,45.14934982,44.99581035,44.85994493,45.02332509,44.62107881,44.84591621,44.51627057,47.41940106,44.87499948,52.1359431,52.08472478,51.96210603,51.4733082,51.9522867,46.71674022,49.70278469,52.36156284,56.49148093,55.3359944,55.40578383,55.7474414,47.26755379,50.06728906,55.40890672,55.74914557,57.22339719,56.91600223,47.41599195,50.12910767,57.00966199,54.16431546,57.20362907,47.14230642,50.05714573,54.71364656,56.03640159,47.58470197,50.11903499,56.29832525,47.32953656,50.10182491,55.78859963,26.30746037,23.1217338,44.16012852
24,CCPL0000dr,45.9242371,46.98126552,46.40750445,45.97316112,44.0911168,45.68576019,45.91140779,46.99717482,45.00285293,44.01416589,46.12145434,46.80526773,45.93867268,45.88647158,43.82465606,45.79159634,45.41395078,45.63947962,44.68336851,43.76789503,45.47212877,47.38412395,46.92205165,44.33235321,46.58904588,46.28138389,46.8892727,45.37800778,44.27336201,46.41484258,48.60154293,45.42449018,48.26279734,47.23017707,48.77244719,46.32548194,45.36704625,47.25279525,43.99178558,46.13361638,45.67390716,45.843705,44.94229985,43.92865034,45.72798827,25.40060941,27.41857973,24.51332915,29.91613059,33.72439916,28.01182229,45.13436985,44.27417538,44.44703144,43.34408789,45.10665095,40.51332552,43.1518116,41.59207201,43.75429783,45.24923823,44.286774,46.37083874,39.52700152,39.36306239,27.00453595
25,CCPL0000eu,45.13519232,47.26563679,47.17334686,46.39534397,47.640625,46.67027327,46.48465379,47.44399577,47.03521682,46.51581436,47.46455342,31.70957185,31.10674159,28.24734421,30.89299416,30.58287727,34.2918187,30.89669287,31.27265534,28.36221029,30.84977632,45.00861852,42.16332482,44.63314394,43.97466981,45.1800578,44.93714966,45.05809247,42.32300069,44.91481402,43.95036159,46.87819792,45.78182426,46.084057,46.45233403,51.32555593,44.08213231,46.55345583,50.29753058,49.83160223,48.52452594,50.19228256,49.61017042,57.32997124,50.26229078,47.42320549,46.68098991,47.44730559,47.55345039,45.25811497,47.6105382,45.92041346,46.47997822,46.19259597,44.66713645,46.58017176,40.65367456,41.12487916,37.68439317,40.62654832,46.93203997,45.09848557,52.70510348,43.39946352,45.98478616,50.17182375
26,CCPL0000i9,44.52927233,45.55630462,46.46422929,43.79817236,44.36762207,45.53790297,44.78422861,45.25452048,43.81677812,44.75058546,45.51229116,50.11014017,49.82724026,53.4478981,54.06306984,49.28766159,47.56574512,49.02976289,53.88112684,47.56717075,48.51362014,47.65316482,45.71692274,46.1232863,47.30902649,45.79008507,46.7687838,45.69823533,45.69370582,46.72474671,44.735508,45.34134147,46.56332672,45.37825778,46.47403693,44.70946079,45.41342521,46.42149523,54.59039307,49.58827321,48.07824712,49.40338892,57.99966815,48.0469521,48.89900499,49.30560208,47.66303929,49.16593827,53.77147059,47.64521193,48.56713789,44.57084397,45.30435098,42.69555961,44.62411166,45.62143692,35.89121119,32.39553057,39.22927078,37.69730301,41.94200817,44.38356268,45.35583462,48.07467896,48.90912016,39.0453696
27,CCPL0000ib,46.05871971,44.55146091,46.66681168,43.75087193,46.01759898,46.74230792,47.04587173,46.41165758,45.94752027,46.72725082,46.87695309,43.33144248,44.30527356,41.55834293,44.42989182,44.8258375,44.49968077,44.44297238,44.01412124,43.96730654,44.53489664,30.53454543,25.96482047,32.30985124,31.22074947,29.04609676,29.36841035,28.97466842,29.40849856,29.58931784,41.22736612,45.34218719,45.65603545,44.63053513,44.32393992,44.01665002,45.26024901,45.10731017,48.52006548,48.86537785,49.84313645,49.32484594,49.58521129,49.4476646,49.42287234,43.36875465,40.99617537,41.13777012,40.28998045,41.23768849,41.68459071,43.27405697,43.26922675,42.29248522,43.58470476,43.77821892,46.48795688,45.82080528,46.66076238,47.06882815,44.90951328,45.50445958,45.18712714,45.37389679,45.41956374,46.26394283
28,CCPL0000ic,45.29808748,45.78696956,45.47771845,45.88664949,43.36416568,46.07416252,45.74322653,44.69311214,43.43629001,43.43629001,46.92634456,40.58027304,39.58317388,39.14980845,36.16450214,41.75154183,39.90633193,41.24762754,36.23974706,36.23974706,42.9621554,45.44339683,45.66482015,43.99570261,46.36944698,50.07490887,45.06309316,44.08788501,44.08788501,47.23104772,44.37848176,39.87861883,44.02734555,42.13598365,43.25149609,39.93414005,39.93414005,44.33410514,43.79665939,46.23298515,45.42455619,44.85394621,43.85156297,43.85156297,46.99694846,48.91182977,49.9844815,47.86319092,57.54466277,57.54466277,49.33680509,42.88254506,43.92415527,39.90092442,39.90092442,45.72287452,45.24376289,44.73735303,44.73735303,47.3992576,31.65407823,31.65407823,36.71328463,inf,49.30539511,49.30539511
29,CCPL0000ig,46.93573174,46.00936767,45.79258963,44.42602589,45.83062673,46.55223232,45.97163944,46.47956247,46.76645356,46.19393497,45.51381135,47.1081165,47.53023078,45.80020814,46.48619265,50.31995206,46.68533384,47.60854024,48.54408868,47.23108882,47.05187943,43.36667989,40.98943857,44.67661497,43.6915237,44.18926059,43.76459765,43.44345037,43.26886018,43.51170431,44.25088468,45.34021362,46.51193663,45.46862769,45.84605227,46.282028,45.42636762,45.873624,48.23139071,49.48756022,49.16462197,50.07890748,51.08695439,49.28536927,49.13643598,40.93757222,41.44800746,40.8550164,40.39905411,40.77582477,40.94070587,45.72600738,46.3004084,46.83845065,46.12993332,46.01944239,45.31702719,45.13435045,44.67965237,44.41270018,48.03388928,46.69719171,46.54070837,48.00383954,47.86877281,44.92494318
30,CCPL0000ih,46.34928988,45.95622948,47.22818537,47.09476589,46.47939693,47.35508286,45.34223657,46.69467475,47.09025933,47.49790099,47.4013175,43.35978858,41.28905871,39.60776098,39.13289738,41.54227947,38.34994626,41.13874581,41.86690594,41.74413512,41.68308968,38.51166855,36.7268629,36.28099216,38.53672312,35.53488792,38.44059182,38.91431131,38.88681172,38.79577066,45.66898079,45.1252577,46.38191614,44.1267849,45.64715749,46.81093969,47.44852265,46.36517392,53.74330358,49.80269639,51.82821378,48.78834505,49.20499411,49.58090059,49.58108826,49.82884033,53.09297928,48.94703513,49.28541228,49.61061472,49.6361272,44.75166128,46.09761093,46.86825962,47.05166326,47.09838259,49.33184482,49.61219331,49.80423566,49.84008838,45.21053507,45.2901505,45.23625171,46.96969079,45.86047751,46.53730652
