,id,n1_n2,n1_n3,n1_t1,n1_t2,n1_t3,n1_t4,n1_t5,n1_t6,n1_y1,n1_y2,n1_y3,n2_n3,n2_t1,n2_t2,n2_t3,n2_t4,n2_t5,n2_t6,n2_y1,n2_y2,n2_y3,n3_t1,n3_t2,n3_t3,n3_t4,n3_t5,n3_t6,n3_y1,n3_y2,n3_y3,t1_t2,t1_t3,t1_t4,t1_t5,t1_t6,t1_y1,t1_y2,t1_y3,t2_t3,t2_t4,t2_t5,t2_t6,t2_y1,t2_y2,t2_y3,t3_t4,t3_t5,t3_t6,t3_y1,t3_y2,t3_y3,t4_t5,t4_t6,t4_y1,t4_y2,t4_y3,t5_t6,t5_y1,t5_y2,t5_y3,t6_y1,t6_y2,t6_y3,y1_y2,y1_y3,y2_y3
29,CCPL0000ig,0.391106791,0.298633932,0.427539472,0.352601138,0.345851225,0.360743967,0.410131943,0.406933647,0.399237383,0.424276857,0.298330964,0.320583206,0.397546082,0.370362235,0.353290922,0.555609494,0.393883463,0.386202911,0.384718505,0.403000908,0.317421145,0.320531228,0.331615136,0.311860144,0.318392746,0.318862701,0.323146959,0.310841986,0.330649624,0.304057888,0.35795708,0.339542067,0.372031042,0.408778615,0.402462214,0.393916757,0.414370827,0.305656435,0.324559293,0.361725839,0.355852811,0.361386166,0.350118625,0.363645222,0.307725453,0.340035131,0.354761362,0.352878627,0.344578407,0.356013521,0.315736297,0.369070269,0.370563698,0.366900002,0.380008725,0.31589879,0.398627606,0.394665973,0.407796592,0.30381479,0.401669725,0.415649288,0.308609149,0.400911737,0.31197168,0.312265944
30,CCPL0000ih,0.375259309,0.376746863,0.411322705,0.322039768,0.293390353,0.417565907,0.31003538,0.413266804,0.40672401,0.414213231,0.406843461,0.363530359,0.373578701,0.327404141,0.301977049,0.379213496,0.312508497,0.374128371,0.379185569,0.37396133,0.374646186,0.3791476,0.325198318,0.303106759,0.394027843,0.30386771,0.381917463,0.381349723,0.378733023,0.380585786,0.312902781,0.287994493,0.408539965,0.307016794,0.403628001,0.450444971,0.498779662,0.415368746,0.329764676,0.315847169,0.323876181,0.32474305,0.317223961,0.311906383,0.306009116,0.292360681,0.30464758,0.302069949,0.287827085,0.289207107,0.283051134,0.309367272,0.41576223,0.421404448,0.417773469,0.414200857,0.311458081,0.307681891,0.307916346,0.300001441,0.407026531,0.409004717,0.397260994,0.518932633,0.407168717,0.423713115
31,CCPL0000jn,0.37092193,0.364564118,0.32428219,0.33788858,0.283521945,0.332294974,0.376387757,0.309595558,0.298088089,0.351855589,0.338625946,0.39440883,0.318294345,0.329146366,0.26823065,0.312296218,0.370491487,0.30437247,0.287556035,0.34247729,0.349451656,0.332224883,0.327190951,0.301560766,0.325571302,0.386855961,0.298033184,0.321335014,0.352491015,0.333939844,0.303909077,0.287733408,0.296397345,0.341508245,0.309872338,0.30518947,0.313355279,0.314766878,0.287957258,0.325769113,0.342974407,0.354405949,0.292955268,0.337496827,0.331676274,0.304978799,0.290949707,0.300651641,0.583902413,0.284722868,0.273616773,0.333035655,0.307084409,0.310997599,0.318529719,0.302409006,0.312764757,0.305356908,0.362589071,0.349470546,0.300909084,0.325443638,0.324154396,0.294882794,0.285757366,0.411686339
32,CCPL0000jo,0.359637611,0.3963644,0.289189794,0.340695483,0.369815147,0.25699077,0.289772906,0.353581108,0.289189794,0.37200484,0.302844804,0.371673009,0.306599427,0.344973825,0.365303704,0.278775309,0.280690629,0.358708308,0.306599427,0.381087271,0.319305816,0.30558874,0.3805114,0.412091473,0.268528152,0.272102343,0.372321007,0.30558874,0.392457715,0.299804309,0.287304354,0.284950036,0.297320916,0.297180575,0.320480096,1,0.302578344,0.577569362,0.356519033,0.325081654,0.260561338,0.330360659,0.287304354,0.349470546,0.285757366,0.257694547,0.277580293,0.36245525,0.284950036,0.383296443,0.295570525,0.252136353,0.279576226,0.297320916,0.266563805,0.282224602,0.291967428,0.297180575,0.297643645,0.310981721,0.320480096,0.371277778,0.30398521,0.302578344,0.577569362,0.305356908
33,CCPL0000m9,0.370807383,0.338082684,0.353568393,0.325094987,0.381185661,0.359056711,0.37649252,0.361178385,0.354753438,0.324983888,0.351816627,0.36781423,0.368897429,0.324763186,0.413606023,0.36748284,0.408140329,0.386941504,0.36881225,0.328254324,0.367209598,0.335817472,0.319085929,0.381685084,0.338636543,0.379463173,0.356076925,0.334520034,0.321532642,0.334771672,0.337616417,0.361970418,0.387895767,0.367073778,0.351843068,0.815401551,0.337875467,0.811566508,0.320577452,0.326222725,0.331552006,0.329280423,0.33254443,0.731084362,0.334928435,0.37027264,0.439451835,0.395512534,0.362359993,0.3213728,0.364656798,0.374572907,0.359769227,0.384981915,0.327458869,0.385476239,0.389042602,0.368099629,0.333659018,0.365359994,0.353127861,0.327335024,0.351260959,0.332878973,0.788486882,0.334825062
34,CCPL0000mo,0.256712558,0.203488688,0.197883744,0.165976257,0.173521396,0.171739958,0.173192063,0.21593122,0.155587359,0.18598501,0.173631788,0.282899971,0.322741493,0.277439242,0.264068474,0.263119766,0.272697685,0.327981657,0.260214931,0.290102292,0.263698524,0.369168171,0.402466017,0.387094746,0.388492916,0.377181653,0.324338297,0.38888852,0.368382277,0.386271064,0.379377841,0.374840437,0.372410248,0.374370217,0.356558412,0.376914455,0.379952751,0.374418351,0.429947797,0.433120751,0.407970449,0.311609562,0.444400972,0.387962803,0.429652204,0.850302621,0.41190567,0.308894291,0.444578737,0.393757999,0.842699531,0.413279665,0.307994457,0.447370228,0.393798244,0.839399368,0.317936314,0.595971646,0.383159633,0.41101015,0.307182732,0.321718908,0.308192009,0.401133791,0.447308017,0.392678395
35,CCPL0000nf,0.431095872,0.38181959,0.361126613,0.398742851,0.358773149,0.391075096,0.37949427,0.286548438,0.387753968,0.34559934,0.387753968,0.378081793,0.358269975,0.404366862,0.36007315,0.396104112,0.382815586,0.283732316,0.385607011,0.336490426,0.385607011,0.353662673,0.359854717,0.35168307,0.367973314,0.35448464,0.27572766,0.353085913,0.351832302,0.353085913,0.351452388,0.324330631,0.346347312,0.331729606,0.262456163,0.343162267,0.327775027,0.343162267,0.357361638,0.378093852,0.369856149,0.284580251,0.674756921,0.327173221,0.674756921,0.354529817,0.384594997,0.294123224,0.386540785,0.371210297,0.386540785,0.372980502,0.304004324,0.366981505,0.332302611,0.366981505,0.307554002,0.412468064,0.380539386,0.412468064,0.292533971,0.281054661,0.292533971,0.357156048,1,0.357156048
36,CCPL0000ng,0.303229271,0.31667127,0.383248446,0.357104947,0.385853423,0.385389411,0.374193345,0.38298297,0.385226186,0.381661592,0.38508947,0.301712647,0.301446049,0.313167163,0.300135896,0.303579608,0.304273561,0.303085388,0.302794926,0.302177143,0.303182935,0.34664825,0.309360853,0.316651627,0.347393194,0.32815435,0.344992138,0.34602373,0.342730102,0.344930641,0.357882371,0.406831149,0.657938046,0.365030732,0.59626998,0.589676985,0.590172431,0.837373825,0.35535471,0.365403474,0.357363622,0.355575713,0.353928036,0.358002941,0.35879154,0.412435871,0.370361676,0.406247677,0.406116601,0.404670206,0.407843664,0.369293413,0.615557315,0.607406578,0.621143626,0.662351141,0.371234801,0.373168032,0.366337977,0.367145475,0.815695436,0.694316346,0.59810249,0.677596174,0.593366284,0.591093839
37,CCPL0000ny,0.324707248,0.347949688,0.323626634,0.265045178,0.35268342,0.35138729,0.331732222,0.339364536,0.338808333,0.342782026,0.339364536,0.337640339,0.329656039,0.264483508,0.342293161,0.330045335,0.327912628,0.335198603,0.328539628,0.329388423,0.335198603,0.401671588,0.281801081,0.392960534,0.396715621,0.362926896,0.368857101,0.35181587,0.391069895,0.368857101,0.262623003,0.38914019,0.401310865,0.361971256,0.361897197,0.341936427,0.403423014,0.361897197,0.278863573,0.263097939,0.284595533,0.276385787,0.284610445,0.265727992,0.276385787,0.377452957,0.380344551,0.390275078,0.388526831,0.388647232,0.390275078,0.355403794,0.363664574,0.361306481,0.402232756,0.363664574,0.378578771,0.373574699,0.359612298,0.378578771,0.380497185,0.358277447,1,0.352909907,0.380497185,0.358277447
38,CCPL0000o7,0.365914152,0.332286665,0.367202933,0.375113128,0.282906083,0.378346894,0.380814217,0.30226667,0.376688234,0.378614802,0.379927743,0.30838178,0.386885051,0.382949527,0.280032583,0.378994469,0.386858289,0.284739108,0.381997997,0.383661429,0.383684739,0.310272198,0.294906821,0.302076353,0.292057934,0.298881065,0.31787823,0.295365897,0.299404267,0.30276378,0.429012934,0.282350342,0.414550536,0.428020774,0.270662377,0.430445342,0.428496941,0.426092559,0.274000196,0.446286979,0.775426686,0.264765277,0.757028442,0.748871486,0.675959241,0.263143912,0.276745487,0.290757146,0.276112933,0.279058819,0.283165147,0.441518261,0.264000518,0.445753923,0.440892233,0.431986802,0.269395093,0.750019371,0.754456994,0.684105146,0.267816123,0.268553745,0.269857135,0.717808518,0.666662092,0.719267004
39,CCPL0000qd,0.348929921,0.375928655,0.368583018,0.278677676,0.395502393,0.324262649,0.282921465,0.414080959,0.350224467,0.27575601,0.286754518,0.347486835,0.346856441,0.293191263,0.352197058,0.324152425,0.308683567,0.347367227,0.354428565,0.301608839,0.320197074,0.352450804,0.298554143,0.374722175,0.329481657,0.289452224,0.372210164,0.350838085,0.281374328,0.290212856,0.293521287,0.347540849,0.33079349,0.301005926,0.360653066,0.355428999,0.292872976,0.292705582,0.276559404,0.29624594,0.347855046,0.287487917,0.295475756,0.343502663,0.317738208,0.32136879,0.282272068,0.392670832,0.339376404,0.271082795,0.289421296,0.297093789,0.324886581,0.340018337,0.276663765,0.289479689,0.288154539,0.317692634,0.334527091,0.386300243,0.340813668,0.265923343,0.285787267,0.297842309,0.314426093,0.350821518
40,CCPL0000qx,0.354314886,0.298126647,0.355142957,0.3114973,0.376125863,0.404501257,0.394846968,0.417348328,0.388478506,0.36359498,0.377227448,0.321993095,0.330244636,0.28754812,0.306388395,0.341555941,0.329027742,0.349752726,0.351590376,0.334634309,0.326988205,0.31828046,0.299753124,0.288218405,0.311560337,0.306773981,0.292667368,0.312736743,0.32405503,0.313536086,0.317474547,0.328000357,0.375525434,0.360088165,0.35621381,0.364631218,0.350637634,0.361902772,0.302139647,0.327374277,0.318130857,0.326190894,0.324467318,0.34194161,0.315232628,0.349986749,0.369165608,0.351248636,0.332232708,0.337924841,0.360355201,0.39064044,0.42165155,0.39752883,0.3889721,0.363095595,0.386860853,0.381583881,0.356322004,0.379342861,0.398398402,0.390253177,0.360139074,0.360654916,0.369488771,0.344114822
41,CCPL0000qz,0.343557717,0.370775713,0.282380271,0.32902439,0.325082431,0.377920992,0.297218339,0.378217414,0.339035867,0.326106656,0.338198253,0.321832198,0.280101209,0.29477474,0.31769867,0.33220066,0.299295168,0.334406254,0.320998671,0.311701764,0.319635216,0.307534005,0.344316562,0.347956944,0.383898777,0.322515263,0.371870448,0.3432003,0.326208338,0.350479862,0.289124999,0.303566175,0.299878554,0.318954583,0.290399123,0.282048132,0.311043468,0.271263164,0.301067953,0.345711846,0.291535214,0.319009865,0.301485888,0.307596898,0.315845729,0.335415639,0.321357589,0.335775492,0.314188307,0.307182474,0.314789612,0.304669819,0.37198608,0.335504205,0.342470779,0.332047841,0.32733939,0.303877427,0.320105324,0.294752045,0.338301614,0.329567408,0.328808694,0.323860772,0.344816229,0.304411576
42,CCPL0000r0,0.356612874,0.370871941,0.333648049,0.375527293,0.358706502,0.385418022,0.32174535,0.378839612,0.336241404,0.350236496,0.340491758,0.35580935,0.305852546,0.358299812,0.349922077,0.367134975,0.308372006,0.346361377,0.339753971,0.325927729,0.342877657,0.334507682,0.365055484,0.360229096,0.378937691,0.30761782,0.370005269,0.331278611,0.327006449,0.334665711,0.313322539,0.338823796,0.333091503,0.297182631,0.321093739,0.312686852,0.295529459,0.314158206,0.357798746,0.383441541,0.325851276,0.383387869,0.33509565,0.347377284,0.338492885,0.36550006,0.326557532,0.358231742,0.367818741,0.334877658,0.341916212,0.31412455,0.389342481,0.33423826,0.34667479,0.349119615,0.338686993,0.304072344,0.31143713,0.30667679,0.329216753,0.346822863,0.336573861,0.320216264,0.333280356,0.32681215
43,CCPL0000ra,0.287840173,0.288174642,0.274093341,0.429457715,0.319441291,0.29890078,0.289865052,0.28319788,0.417383636,0.314493547,0.362442626,0.363954574,0.261385025,0.288681296,0.286663065,0.305523691,0.340715071,0.326673904,0.279266967,0.289124866,0.290868852,0.247834144,0.307087706,0.29915593,0.319159642,0.35417789,0.358352517,0.282904638,0.292821834,0.308757555,0.264221362,0.272316396,0.289356818,0.272880223,0.258080394,0.256941154,0.297515214,0.295877795,0.345638746,0.307193579,0.31310895,0.313355528,0.434384053,0.317833025,0.391000406,0.316786278,0.317494878,0.313240084,0.315052961,0.326872,0.348675396,0.320275007,0.325843519,0.294660831,0.312305233,0.314316941,0.357543593,0.282006643,0.305242307,0.320976737,0.291850338,0.295576396,0.312780077,0.310213568,0.381555859,0.322695392
44,CCPL0000se,0.367219043,0.31339287,0.367937151,0.319732735,0.309260679,0.380505966,0.290765084,0.363760899,0.365062228,0.290859537,0.347328068,0.316614828,0.361542998,0.310884911,0.31759062,0.366650394,0.298681061,0.355986941,0.358721518,0.292348382,0.351681049,0.305555892,0.311896101,0.310659679,0.314273262,0.369245603,0.325955709,0.308956567,0.296629239,0.305454028,0.305933052,0.315711586,0.379197942,0.292797472,0.357223169,0.363702449,0.289408238,0.335022832,0.297363472,0.30653097,0.32338295,0.313793907,0.319186874,0.306036198,0.327557929,0.325286022,0.355176946,0.331584605,0.309570168,0.315852596,0.303779789,0.288993342,0.357763278,0.368171607,0.301004587,0.339107421,0.321425829,0.302283379,0.33064155,0.316648241,0.664732678,0.292190446,0.34446727,0.2920267,0.341511484,0.304029023
45,CCPL0000sk,0.315893133,0.329593609,0.310613926,0.300649813,0.290253573,0.305050777,0.317366254,0.315582473,0.310921919,0.288603338,0.285503738,0.297112364,0.327062525,0.322843747,0.308416407,0.332658206,0.360480871,0.327911821,0.335443647,0.314251136,0.318206836,0.30157118,0.288355631,0.292557711,0.293593429,0.318035949,0.302700089,0.302270232,0.27976027,0.271234133,0.314793957,0.339944115,0.369202329,0.380080616,0.382977748,0.374750521,0.327847435,0.313577418,0.31419816,0.300589096,0.346170291,0.315047004,0.343042412,0.333472639,0.297009608,0.329416668,0.34531281,0.34528199,0.351969988,0.32067264,0.315909022,0.373075355,0.375393311,0.369199608,0.318710768,0.307901694,0.392189451,0.388607234,0.344621718,0.32461096,0.374826351,0.320192609,0.309276848,0.348709007,0.317955576,0.31918252
46,CCPL0000sy,0.388325797,0.331022147,0.406961561,0.742716952,0.385680512,0.402325895,0.280550489,0.393927942,0.384919746,0.338747985,0.366969335,0.344670675,0.392907561,0.385448772,0.378851912,0.40824781,0.296393217,0.385373251,0.382107782,0.330075128,0.36240493,0.33999756,0.330947004,0.339175039,0.340809976,0.367123274,0.326141047,0.338455473,0.317704441,0.341197803,0.405698207,0.383388478,0.404907882,0.282014313,0.402882145,0.382502265,0.338021332,0.365116765,0.386278954,0.401016879,0.281269782,0.392225061,0.385331922,0.339177225,0.366799269,0.393529278,0.299031366,0.37204976,0.366617095,0.347212141,0.370557977,0.287983219,0.401173078,0.379043748,0.335992363,0.364369022,0.279081466,0.295622676,0.289745639,0.313603056,0.384365286,0.317590584,0.359865902,0.317181983,0.351831508,0.337803354
47,CCPL0000t0,0.298483985,0.30130071,0.317505473,0.293922947,0.305143534,0.286393153,0.29512844,0.295487078,0.30524642,0.304518369,0.30524642,0.334419231,0.332612977,0.339103286,0.339378943,0.307576905,0.317012052,0.325892439,0.301895864,0.290611747,0.301895864,0.353863718,0.402403275,0.389093113,0.362766058,0.397791569,0.391462844,0.317026469,0.284959709,0.317026469,0.363392225,0.360059043,0.333409335,0.347483012,0.35983389,0.334948674,0.299748902,0.334948674,0.390842212,0.38649738,0.418897417,0.397128122,0.321078278,0.275029696,0.321078278,0.358090695,0.387874532,0.385878959,0.318520986,0.305867907,0.318520986,0.383504417,0.373767206,0.298940103,0.269611417,0.298940103,0.392384668,0.309091639,0.274301635,0.309091639,0.322595537,0.281108629,0.322595537,0.280257748,1,0.280257748
48,CCPL0000t6,0.280368042,0.283075692,0.296960062,0.276364974,0.291136743,0.296013267,0.314640349,0.294660115,0.314667535,0.293509317,0.310759904,0.365445343,0.344511006,0.318559288,0.39900041,0.32196106,0.34954022,0.351368447,0.356998615,0.331877316,0.379138795,0.361488793,0.311341442,0.363826297,0.338982038,0.354486866,0.335907069,0.362480616,0.334873228,0.362527481,0.297986902,0.338420816,0.332919475,0.34915045,0.336703544,0.355265751,0.305083222,0.347750837,0.333358405,0.315171913,0.321281119,0.325010922,0.327758836,0.316840389,0.327617384,0.320894568,0.35970998,0.360652661,0.365199547,0.35469465,0.389452548,0.327925321,0.32546593,0.339892154,0.313616364,0.324154926,0.342546592,0.766654963,0.332404132,0.356544018,0.342609209,0.3423971,0.349683953,0.338944213,0.364800839,0.3602916
49,CCPL0000t8,0.303575437,0.403855328,0.344131938,0.339556917,0.291838883,0.381395316,0.396368766,0.382321346,0.346676219,0.355575008,0.35655145,0.301723277,0.297326385,0.286767282,0.284450576,0.302544097,0.306241038,0.290642074,0.303345465,0.289123966,0.304328707,0.331663834,0.334998783,0.295391801,0.385366514,0.397674122,0.374351675,0.330590178,0.372934169,0.357225656,0.317191682,0.278992806,0.316094534,0.340653122,0.341429674,0.338115011,0.328458513,0.340592819,0.312447796,0.328013058,0.335239237,0.361960969,0.341092959,0.343692512,0.323707956,0.290930572,0.291631159,0.299452183,0.292898207,0.322990334,0.298331526,0.376364203,0.358087363,0.323996609,0.33385638,0.341834328,0.386420613,0.341670909,0.352627482,0.363160397,0.344950586,0.351065007,0.35738149,0.337056462,0.344239537,0.34949885
50,CCPL0000ta,0.328646177,0.335042049,0.360032111,0.329970886,0.311429007,0.337953025,0.341257132,0.319810582,0.359291121,0.350854694,0.350953784,0.327340154,0.320050223,0.31303202,0.286152645,0.333013453,0.336911891,0.307346891,0.326339,0.319590433,0.322675368,0.36741773,0.352420773,0.325464523,0.331919588,0.329204698,0.333894755,0.371080942,0.335927135,0.386989542,0.343166111,0.325705083,0.348687836,0.321857992,0.333073997,0.377333667,0.376076051,0.390080011,0.326061262,0.332482681,0.323034612,0.326125396,0.362178923,0.333075633,0.356424413,0.279959188,0.290244505,0.320452836,0.349682436,0.321127982,0.325399906,0.328040382,0.314131492,0.336997041,0.319696385,0.345629358,0.318279153,0.345740261,0.326321876,0.344544814,0.347506648,0.323000623,0.335420038,0.357830656,0.392586859,0.355151746
51,CCPL0000td,0.321093621,0.320784056,0.311046241,0.319092449,0.308545449,0.303438794,0.300433616,0.313252097,0.333161336,0.32973725,0.306387926,0.392745986,0.38287938,0.386470286,0.384162836,0.377521249,0.33066034,0.377347108,0.385545826,0.392133095,0.379503416,0.402429614,0.393335372,0.398675768,0.392590426,0.317943061,0.391721769,0.385038429,0.400537636,0.392912836,0.425418298,0.414523867,0.435233292,0.326663475,0.560223179,0.459498538,0.531916032,0.52638679,0.407893158,0.411198723,0.326478691,0.411916997,0.386053768,0.418753835,0.41891969,0.41144047,0.312910785,0.394563754,0.386196298,0.416758941,0.414926661,0.313288371,0.41269141,0.383119729,0.418057687,0.427274477,0.325630227,0.325822331,0.334422841,0.319792501,0.467942338,0.525621711,0.492245116,0.627372744,0.419238766,0.471884318
52,CCPL0000te,0.386696436,0.293352605,0.353485638,0.312700213,0.391202391,0.373309919,0.375363866,0.416450059,0.3435292,0.344813049,0.370877133,0.306288626,0.360299943,0.31043551,0.371107154,0.358420118,0.364229266,0.376865448,0.34251797,0.342040552,0.3586416,0.303922294,0.282150551,0.285374606,0.286147466,0.297464605,0.282195716,0.29611688,0.292432052,0.290485501,0.313461866,0.353388654,0.359006162,0.354550514,0.351306916,0.330242136,0.33115431,0.354353594,0.316116977,0.314853098,0.299229488,0.318322238,0.607867385,0.632206248,0.31738707,0.366601038,0.368824211,0.404823043,0.346009465,0.344852679,0.365112519,0.368349846,0.378901801,0.345860047,0.344096284,0.789196515,0.383898646,0.333371986,0.330564196,0.367728161,0.337563717,0.334980307,0.376236496,0.76893734,0.34651211,0.345198865
53,CCPL0000u6,0.409182156,0.356227527,0.348399343,0.289591526,0.325157586,0.323386557,0.321197826,0.30693793,0.304431794,0.312849732,0.321600966,0.349008097,0.360649545,0.284984007,0.325627675,0.32422028,0.32540747,0.315034087,0.306789265,0.308582138,0.326948819,0.322064213,0.27229484,0.31865437,0.316701748,0.30976938,0.300674918,0.30745591,0.305321738,0.30912786,0.290234538,0.334902511,0.331143088,0.333309128,0.335555265,0.32380418,0.325627032,0.33592423,0.294760994,0.305984489,0.293837747,0.301412552,0.287303008,0.289917649,0.299085612,0.522774569,0.60229782,0.322296214,0.635690212,0.322443915,0.615244872,0.529763577,0.368793932,0.512661298,0.319491286,0.530416367,0.320298649,0.587761241,0.32766468,0.783778137,0.315216034,0.305729435,0.320206681,0.304399536,0.599222677,0.326462668
54,CCPL0000u7,0.320264295,0.319878768,0.293038037,0.302884846,0.316327659,0.29831786,0.365056524,0.320534208,0.296915796,0.310092178,0.297659374,0.373605295,0.34172028,0.319976656,0.361089279,0.327974604,0.390758104,0.568250321,0.341136503,0.323962511,0.342555241,0.329928767,0.331578024,0.346701291,0.314089097,0.370540139,0.368592764,0.330689027,0.334146323,0.329362045,0.320367259,0.322643311,0.323223052,0.345239887,0.333736334,0.31079956,0.32399598,0.443603236,0.324987789,0.290790784,0.324489057,0.31523337,0.314957512,0.335401002,0.339895274,0.302695608,0.342391519,0.360537506,0.369988614,0.345623625,0.332975407,0.319321397,0.323625848,0.364212065,0.297999399,0.308706056,0.379859699,0.31200357,0.323973323,0.341989582,0.332955654,0.332515337,0.336637863,0.325996577,0.311792229,0.339033325
55,CCPL0000u9,0.539832227,0.376524706,0.322570819,0.369966141,0.355967376,0.318913985,0.274651382,0.387341624,0.349689036,0.325158959,0.340055186,0.37974829,0.322295028,0.370605092,0.363036633,0.325985369,0.280040394,0.38563623,0.355496044,0.329101447,0.338973677,0.332762383,0.383170117,0.359126688,0.332025636,0.283029566,0.393860194,0.330974984,0.31566759,0.321843416,0.315113406,0.334692635,0.317302936,0.298180069,0.288292042,0.307578157,0.299391541,0.339586082,0.351956666,0.332690569,0.293687495,0.375753122,0.336044511,0.318839254,0.332704784,0.323384209,0.285651324,0.335210534,0.339559945,0.325923304,0.317168462,0.444393675,0.288200105,0.310481061,0.299537165,0.312141452,0.253053818,0.280120069,0.269248732,0.279742697,0.318478137,0.295924962,0.303507772,0.527934796,0.321470225,0.307082745
56,CCPL0000va,0.38315244,0.405030836,0.391315985,0.283559732,0.421775055,0.394534692,0.390538661,0.422787748,0.38509756,0.341238377,0.381715163,0.37468363,0.365177535,0.284335691,0.380359783,0.452074113,0.363684145,0.390132103,0.360282008,0.341421001,0.386895131,0.379021495,0.309310515,0.393148625,0.382913738,0.391965455,0.405675174,0.375307219,0.352774117,0.392198139,0.307583671,0.380175471,0.380160144,0.381991438,0.379043508,0.578143947,0.343756551,0.373933407,0.291444409,0.278550515,0.294691668,0.293137412,0.297938825,0.334802626,0.30101595,0.386529198,0.390139094,0.435846504,0.384569904,0.339843005,0.395152934,0.381859185,0.389424798,0.373685039,0.334693494,0.382812863,0.392957641,0.381226413,0.342378634,0.381352395,0.379644681,0.411679503,0.407546156,0.336188281,0.368521353,0.352646131
57,CCPL0000vb,0.29541013,0.35018875,0.31030967,0.338040773,0.356158769,0.358645162,0.359707679,0.305579335,0.363790908,0.352930018,0.368711498,0.291528062,0.316712289,0.29472391,0.290006589,0.306809747,0.292623969,0.258811378,0.29301979,0.298609875,0.334104719,0.289522336,0.338445303,0.401573728,0.395353888,0.394275039,0.301360175,0.396094978,0.37721099,0.392851275,0.336284617,0.300453189,0.304471361,0.31729458,0.289553398,0.304408249,0.304719853,0.330107961,0.34455489,0.352105385,0.363277117,0.318577089,0.35853146,0.343478693,0.357720646,0.38643854,0.385160632,0.319573707,0.388329369,0.37126508,0.393286746,0.398998187,0.313072824,0.395692023,0.385485654,0.40875788,0.312789608,0.407577119,0.380923819,0.395622499,0.323430969,0.306643434,0.314092923,0.398121209,0.390336279,0.383569536
58,CCPL0000vn,0.321340534,0.306665523,0.292057934,0.315754045,0.296756226,0.310199049,0.286730061,0.28655229,0.293834989,0.315288414,0.31292415,0.385149206,0.405813138,0.393137206,0.390156973,0.420177494,0.417136919,0.406080091,0.397383605,0.394445807,0.391000939,0.385299489,0.381817451,0.384414629,0.402089897,0.389526516,0.38549808,0.374473025,0.375934235,0.378028445,0.412601763,0.41070909,0.445189122,0.442971936,0.801451332,0.413519852,0.392682951,0.392335552,0.39567308,0.422418321,0.401624242,0.403530762,0.39058515,0.392408012,0.391740638,0.405955504,0.416174045,0.411421499,0.39766558,0.388832602,0.386398034,0.441175036,0.434361151,0.420425742,0.395545707,0.401173525,0.442859139,0.584025627,0.399789059,0.403466638,0.41101015,0.391295104,0.392678395,0.381202614,0.383159633,0.782571249
59,CCPL0000vw,0.296011237,0.3075876,0.286947273,0.351964491,0.360857249,0.353696879,0.354301529,0.334916747,0.368204984,0.367317544,0.372877847,0.271176441,0.292656205,0.319855312,0.298398255,0.299738185,0.303605237,0.301753257,0.284474924,0.290005919,0.281580811,0.259951177,0.299979059,0.299125153,0.292645486,0.302179323,0.275039715,0.299997731,0.297534101,0.325496792,0.283082089,0.294174473,0.287257467,0.308606338,0.29589228,0.291613565,0.274716874,0.280978935,0.37906398,0.359275403,0.384868066,0.351836095,0.372417121,0.361951624,0.351834747,0.361445444,0.387565621,0.359772186,0.37297552,0.362346592,0.352419897,0.358500796,0.345649378,0.377009223,0.365028057,0.357702726,0.35554882,0.375764313,0.366800193,0.359839874,0.351516261,0.340369368,0.324521049,0.41181264,0.368663533,0.371357688
60,CCPL0000vy,0.348344451,0.396908193,0.313172437,0.418449055,0.397071122,0.293021229,0.439719674,0.317964214,0.388380824,0.436911066,0.410677165,0.345767983,0.330200645,0.340021409,0.353706064,0.314653305,0.354125926,0.293275635,0.351657567,0.364656462,0.352020782,0.308567786,0.392568253,0.395731256,0.306813489,0.388405989,0.321626842,0.372337358,0.405733144,0.38946493,0.305607606,0.322414055,0.309350959,0.324533801,0.27849736,0.332219055,0.324306471,0.307768188,0.390712098,0.30026065,0.417805936,0.333657688,0.368393216,0.412546323,0.396122203,0.310075154,0.405902976,0.340590423,0.384881884,0.416098983,0.393028456,0.308404899,0.28074792,0.315722641,0.306991467,0.310488058,0.34571505,0.406844515,0.446070309,0.416418055,0.335671214,0.333063786,0.356509355,0.488910384,0.387850478,0.424485937
61,CCPL0000wt,0.401966897,0.400073894,0.381261534,0.299993606,0.370316391,0.340541649,0.401892383,0.29305613,0.408007005,0.391120768,0.392720994,0.422298982,0.409185552,0.299335094,0.366488476,0.359397976,0.406305385,0.290484364,0.421898801,0.419068517,0.403362902,0.395811794,0.290287862,0.395040879,0.350711288,0.436492045,0.280169245,0.420450753,0.409448027,0.42118102,0.288180383,0.358633565,0.338859398,0.421799906,0.285804341,0.407783231,0.65708989,0.378873708,0.291411569,0.321073808,0.287564959,0.295685862,0.292050167,0.293222647,0.294375158,0.321347403,0.369687736,0.290398929,0.367279883,0.36628956,0.371034185,0.347261681,0.279882451,0.349300393,0.34594721,0.346465643,0.277216364,0.442424862,0.433425547,0.412629021,0.277063905,0.279966898,0.28199047,0.419520159,0.401189592,0.397800149
