,id,n1_n2,n1_n3,n1_t1,n1_t2,n1_t3,n1_t4,n1_t5,n1_t6,n1_y1,n1_y2,n1_y3,n2_n3,n2_t1,n2_t2,n2_t3,n2_t4,n2_t5,n2_t6,n2_y1,n2_y2,n2_y3,n3_t1,n3_t2,n3_t3,n3_t4,n3_t5,n3_t6,n3_y1,n3_y2,n3_y3,t1_t2,t1_t3,t1_t4,t1_t5,t1_t6,t1_y1,t1_y2,t1_y3,t2_t3,t2_t4,t2_t5,t2_t6,t2_y1,t2_y2,t2_y3,t3_t4,t3_t5,t3_t6,t3_y1,t3_y2,t3_y3,t4_t5,t4_t6,t4_y1,t4_y2,t4_y3,t5_t6,t5_y1,t5_y2,t5_y3,t6_y1,t6_y2,t6_y3,y1_y2,y1_y3,y2_y3
10,CCPL00003i,0.721024206,0.693915705,0.78424829,0.79064084,0.7555313,0.739107446,0.773061287,0.739107446,0.720182078,0.739256319,0.778471058,0.670968748,0.778521512,0.767029815,0.738751015,0.691453144,0.764234555,0.691453144,0.724779501,0.766465905,0.769887337,0.606907116,0.654813336,0.895414812,0.67283194,0.643248776,0.67283194,0.679818274,0.642942097,0.812655414,0.895423246,0.70322206,0.751450887,0.882704094,0.751450887,0.746272869,0.83007931,0.761917949,0.743220857,0.773046517,0.947517372,0.773046517,0.760354703,0.824476951,0.80296927,0.729424323,0.728078225,0.729424323,0.735208373,0.72198578,0.861189029,0.747895981,1,0.796896985,0.798254715,0.770033462,0.747895981,0.740182258,0.805380235,0.788949495,0.796896985,0.798254715,0.770033462,0.830053588,0.759083643,0.762549802
11,CCPL00003p,0.846939847,0.653917879,0.679522601,0.680611129,0.75316093,0.758765557,0.674996867,0.756175517,0.677865157,0.686334369,0.666217685,0.734199039,0.763259552,0.764769697,0.834609427,0.846803073,0.769052569,0.852003205,0.76236489,0.771955997,0.756306754,0.987578476,0.986875574,0.540253005,0.709184779,0.974333955,0.947480521,0.986314212,0.973581335,0.972910793,0.999297408,0.567742679,0.733527431,0.978763779,0.960274855,0.989246791,0.973740119,0.970766289,0.569169025,0.734459564,0.978805833,0.96052925,0.989122252,0.973385035,0.970275861,0.769295243,0.570413394,0.659542916,0.566010069,0.578273488,0.56183671,0.735480979,0.807257344,0.730597152,0.737210868,0.729153291,0.951655301,0.988232879,0.963460752,0.974786225,0.959086757,0.955137656,0.94415291,0.973678919,0.96898813,0.97710818
12,CCPL00007s,0.781045286,0.794022846,0.756942389,0.75781382,0.766003767,0.781623232,0.763669769,0.774051691,0.753973107,0.772940567,0.781016561,0.806080674,0.763159785,0.78750694,0.779585001,0.850211318,0.731808217,0.741920608,0.786100941,0.798293904,0.862658714,0.783554351,0.786454455,0.80771103,0.780146847,0.789767647,0.735055242,0.781254019,0.830950712,0.781157435,0.980095953,0.733948032,0.740553595,0.725949277,0.699068329,0.983111224,0.74352803,0.745523015,0.740562713,0.758532104,0.725546387,0.70454052,0.991909666,0.749760552,0.764043517,0.752646594,0.722057135,0.703567929,0.736493536,0.77997793,0.754024105,0.729056781,0.752075811,0.754964475,0.874849302,0.964620556,0.715197726,0.720685781,0.736029456,0.723548587,0.699557275,0.72995308,0.745674075,0.74434411,0.761730052,0.861103676
13,CCPL000081,0.817772016,0.649099523,0.840485791,0.789983124,0.782737409,0.776978447,0.777267389,0.780106444,0.771364065,0.783430634,0.798540292,0.690454668,0.788250925,0.737535027,0.723212268,0.728768416,0.724678294,0.730597169,0.714147701,0.7239705,0.733060928,0.634894119,0.677095393,0.719847509,0.698350245,0.726380006,0.733015871,0.728135369,0.720749382,0.704018429,0.759294055,0.732650209,0.740809726,0.725175477,0.732126209,0.719153871,0.733361148,0.7429462,0.770370976,0.768164761,0.764859836,0.778114262,0.764264614,0.770263627,0.775772128,0.767433986,0.98281777,0.957440364,0.970604683,0.993150192,0.972726233,0.760754134,0.769661096,0.759628451,0.767970023,0.777774517,0.950748108,0.958959338,0.985194033,0.956551269,0.976825681,0.955184975,0.960131343,0.966717403,0.975528713,0.967830068
14,CCPL00008b,0.556942944,0.958704819,0.269417892,0.49852904,0.207898522,0.978559909,0.395471031,0.170256938,0.163877324,0.186930848,0.212146429,0.600950893,0.635972732,0.847183441,0.599421378,0.577516085,0.817947345,0.546423738,0.535316091,0.562411089,0.603407376,0.295150066,0.536862666,0.230640619,0.961530519,0.432787111,0.189620633,0.183067863,0.208024238,0.235254623,0.677234198,0.962285408,0.280473553,0.751844252,0.916734437,0.907554713,0.948123248,0.966974564,0.642670176,0.517996824,0.814928364,0.593221634,0.583747761,0.609834717,0.647309084,0.217295868,0.749483714,0.977260709,0.971308267,0.985627534,0.99472702,0.411897652,0.178121466,0.171544233,0.195554965,0.221672634,0.713896853,0.704907774,0.720731664,0.750767919,0.990585037,0.98395949,0.974412827,0.976693141,0.96820581,0.984736921
15,CCPL000098,0.61806533,0.732418723,0.368175245,0.877939781,0.477438703,0.729940075,0.372388817,0.771507542,0.414001059,0.473967727,0.359228226,0.718224976,0.695858077,0.649656835,0.784322972,0.445156109,0.692230122,0.622674506,0.734503296,0.779290229,0.683934375,0.593221634,0.740733465,0.673336347,0.548262114,0.598066579,0.734279944,0.638873778,0.669362609,0.583747761,0.411389084,0.923666538,0.194354339,0.990995033,0.40929285,0.983491953,0.921502916,0.990585037,0.517451454,0.685497457,0.416182675,0.764900023,0.458093158,0.512917173,0.402285066,0.296863556,0.915992583,0.504363887,0.95860422,0.99263589,0.910478935,0.196784945,0.688803621,0.230614948,0.295092488,0.187506731,0.413884951,0.98382648,0.915244776,0.989436048,0.453656774,0.501014928,0.400781308,0.958667157,0.976155097,0.910123284
16,CCPL0000ak,0.783569472,0.541844968,0.797182787,0.689776825,0.802209688,0.907965381,0.856457858,0.688670584,0.972494603,0.907965381,0.79519084,0.536196319,0.716431139,0.646329067,0.730500743,0.752931746,0.766815038,0.66390903,0.777431768,0.752931746,0.680715882,0.636154064,0.934627367,0.643212619,0.543520446,0.577510449,0.353988725,0.576356078,0.543520446,0.614088337,0.755074698,0.777731912,0.757157576,0.779694988,0.572442779,0.80953509,0.757157576,0.744129945,0.765467015,0.680212416,0.719025872,0.455297922,0.725296051,0.680212416,0.731693356,0.76682229,0.76727498,0.593276026,0.815389383,0.76682229,0.715266101,0.811411923,0.678762482,0.907896627,1,0.776702485,0.622415556,0.857400953,0.811411923,0.770443529,0.674781584,0.678762482,0.559585742,0.907896627,0.804658419,0.776702485
17,CCPL0000al,0.548595616,0.412929503,0.215165312,0.482314168,0.788516206,0.82564085,0.812308075,0.578925511,0.474752896,0.440134999,0.539226048,0.715875549,0.602884392,0.75480136,0.69085002,0.704618763,0.7419853,0.82563666,0.791279846,0.765713594,0.787810733,0.709168194,0.726654066,0.600308536,0.587484802,0.638326188,0.744957271,0.759660518,0.808288754,0.744892845,0.623627687,0.384293441,0.36883063,0.397245992,0.618685544,0.677047208,0.710485463,0.620075068,0.665134859,0.638003265,0.689182512,0.79480397,0.733234823,0.729327244,0.795380696,0.797830219,0.872043625,0.74977811,0.645364437,0.630816148,0.712347192,0.854969129,0.699376138,0.663891912,0.625092825,0.719040184,0.785011864,0.686478556,0.672149883,0.741158469,0.785453997,0.768337282,0.805232514,0.805981826,0.773549822,0.754521295
18,CCPL0000am,0.636122303,0.549180614,0.286393268,0.331692472,0.289175459,0.517598113,0.528606974,0.590957429,0.562780605,0.704423846,0.494911432,0.831516034,0.652937522,0.706510292,0.657376481,0.827038938,0.822912751,0.835829011,0.818469616,0.810153551,0.844228347,0.690546896,0.744270388,0.69479182,0.841974213,0.798760692,0.789348586,0.794774436,0.758148437,0.85513886,0.956193621,0.995779421,0.764192624,0.671801288,0.635078424,0.668830692,0.495258189,0.819108886,0.957208423,0.807596195,0.721290077,0.683112298,0.713947221,0.550754288,0.855662188,0.76826545,0.675800865,0.638958781,0.671890498,0.499353524,0.822663295,0.811350197,0.795112216,0.817573052,0.743185862,0.912143179,0.77986102,0.786704032,0.737052364,0.830233394,0.762601906,0.771048799,0.810803884,0.76597639,0.836445011,0.737796266
19,CCPL0000b1,0.611701469,0.348694038,0.760085808,0.839429368,0.74795097,0.749915357,0.755205244,0.791400246,0.579870006,0.759967183,0.794154733,0.720614514,0.59843628,0.686679343,0.535310544,0.539897124,0.509478798,0.499823953,0.856564678,0.613580515,0.473955821,0.322916835,0.380979562,0.284344173,0.287721073,0.253541541,0.254754283,0.649115209,0.337480196,0.21735603,0.879553847,0.775015012,0.778509235,0.760195758,0.737064173,0.595736271,0.82011831,0.792691548,0.835148442,0.838154685,0.810597689,0.785046929,0.687308924,0.902197894,0.837483032,0.981335105,0.773647987,0.764208946,0.541102328,0.794173,0.836239442,0.770931763,0.764870453,0.545365412,0.795628482,0.835019712,0.779357132,0.509797399,0.776217687,0.887156058,0.501784199,0.740383917,0.829706841,0.625382201,0.485764891,0.799372783
